Current Population,Population Growth Rate,Internal Migration,Overseas Migration,Population Density,Dwellings Approved 2022-23,Dwellings Approved 2023-24,Approval Value 2022-23,Approval Value 2023-24,Approval Growth Rate,20yr Population Growth,10yr Population Growth,5yr Population Growth,Growth Acceleration,Consecutive Growth Years,2025-26 Approvals FYTD,SEIFA Disadvantage Index,SEIFA Advantage Index,SEIFA Economic Index,SEIFA Education Index,sa2_name
2.411356,-0.37308452,-0.81245476,-0.13591307,0.9294848,6.4778786,10.451945,2.9971807,-0.060025,-0.40546128,-1.036985,0.099698365,-0.92186755,-0.8206995,0.47680086,10.299844,0.24805072,-0.15845093,0.56102896,-0.09209338,Wangaratta
0.4472241,-0.67344695,0.4998621,-1.4414346,-1.8189344,-0.21480975,1.5565726,-0.37800047,-0.5768151,-0.09182527,-0.32483372,-0.3082181,-0.7132743,0.23669466,-0.17542289,0.2908446,-0.7885425,0.041931152,-0.36536556,-0.41586784,Wangaratta Surrounds
0.030382324,0.30332565,1.5749506,0.82162887,0.0708154,-3.5749931,-8.739937,-0.6537256,-0.4294251,0.0504934,0.6682878,0.79340106,0.17841823,-0.05574475,-0.015747696,-2.7991421,1.8533442,0.7605507,0.49083102,0.38481542,Beechworth
-0.3588772,0.12801605,0.059740413,-1.1350096,-0.55377877,2.0478797,4.5045257,1.6862404,1.1377465,0.39143962,0.39018726,1.6033475,-0.45047736,0.50094354,-0.030840216,-2.6059103,0.46536958,0.47452864,0.8470159,0.7373913,Bright - Mount Beauty
-2.3299446,0.5973029,0.13714105,-1.05892,-0.55257946,-5.561136,-10.685643,-0.11010484,0.52331,-0.03944698,-0.06968318,1.3609658,0.6307118,0.8674962,-0.18178847,0.13769743,0.25122583,0.62954324,-0.091884956,0.21320158,Chiltern - Indigo Valley
-1.9529204,-0.44110364,1.2545717,0.20322517,0.436905,-4.5084105,-9.341228,-0.7663322,-0.1746314,1.4243195,-0.45752275,-0.49438348,-0.054268815,0.38207853,-0.37081587,-7.4416027,0.31744576,0.8435969,0.56051165,-0.1417942,Myrtleford
-1.6586944,-1.1629492,-0.50635004,-1.0433981,-0.7410627,-5.4349084,1.5643549,-1.648541,-0.5736042,-0.43157196,-0.6254499,-0.63877696,-0.71570814,0.49416336,-0.8034045,-5.805354,-0.04990373,0.2478908,-0.6895065,-1.1078111,Towong
0.48936594,-0.5068345,-1.1350166,-0.31218284,-1.2585669,1.2755266,5.9974256,0.59483075,-0.17370662,-0.69288486,-0.703927,-0.7665694,-0.7273952,-0.84397995,-0.25227278,5.879593,0.14624085,-0.54680115,0.51052433,-0.4576413,West Wodonga
-0.776147,-0.015715316,1.125036,-1.6091238,-0.08795254,-3.7983954,-6.557017,-0.10360342,-0.37868398,0.12099166,1.1338084,1.6273654,1.4152739,0.6065687,0.41023526,-5.634944,-0.140929,0.37329903,-0.14577276,0.75802463,Yackandandah
1.2589324,0.2106201,1.3414675,-0.0014778656,0.40862018,6.059065,12.446371,3.046893,0.36871016,-0.28863236,-0.22004667,0.8497842,0.7158536,0.5609354,1.1490983,14.4158325,0.08768205,-0.11228458,-0.032220498,0.5236416,Baranduda - Leneva
0.9427276,-0.9079788,-0.5461629,-0.8817316,0.4527384,-7.741716,5.0971327,-2.2092693,-1.1405343,-2.2345927,-1.5244151,-1.6738145,-1.9698824,-0.44017273,-1.8375279,6.552521,0.08912625,-1.1103944,-0.6069524,-0.20043321,Wodonga
2.0927985,0.5064142,0.75508404,-0.13927525,0.5004435,6.0324645,9.08229,3.6229064,1.1990548,0.43928683,-0.28521448,1.3831202,1.1465762,0.11789363,1.3828137,10.438179,0.6988857,0.29162693,0.19906938,0.36760253,Drouin
-0.99369174,-0.29441375,0.0047557345,-0.61633474,-0.36023587,-4.0951605,-7.646466,1.0046463,-0.14574194,0.02198641,0.02623253,0.4993261,0.56822556,0.4133084,2.041938,-1.9008054,0.102679215,0.69093966,-0.24723528,-0.97405595,Mount Baw Baw Region
-1.6537062,-0.08869335,-0.4513207,-0.9578768,-0.76814634,-0.873161,3.0817084,-1.4719719,-0.57723755,-0.123800755,0.27395537,0.47459075,0.4833245,0.23505774,0.09312618,-5.509234,0.06991108,0.411223,-0.34337234,-0.674635,Trafalgar (Vic.)
1.9405907,1.0650089,0.731551,0.2504209,1.1165309,6.461246,9.86853,3.6468606,1.1951551,0.004040163,0.80839396,1.4254189,1.085177,0.13584563,1.181985,12.4678335,0.3549506,0.8037406,0.056272693,-0.5615176,Warragul
-4.800913,-0.59369314,0.26759693,-2.519798,-1.9047736,-9.739524,-10.092153,-4.3001585,-1.4937016,0.113682084,-0.4339731,-0.22828433,-0.73703,1.2755712,-1.3707451,-10.74786,0.95847213,0.50196606,-2.3504295,2.2331157,Alps - East
1.9778645,-1.8334433,0.64133275,-0.5837767,-0.053808812,2.9429562,10.682858,1.2698509,0.8064686,0.9962726,0.6540069,0.26894164,-0.5578724,-0.12983984,0.8240065,10.873669,0.16789588,0.36521006,1.1833287,0.35287225,Bairnsdale
-0.8682796,-0.077805996,1.1605786,-1.2395067,-0.9852063,1.3441745,4.5714245,0.39953172,0.29776952,-0.040334146,0.08820483,0.795474,0.53636664,-0.4235229,0.35533097,2.0320582,0.061574098,1.2552632,-0.62719816,-0.09266959,Bruthen - Omeo
-4.1213884,-0.48287758,0.23119122,-2.0994031,-2.0519571,-8.615212,-12.168691,-1.9771844,-1.1601647,-1.110584,-0.6296624,-0.43137425,-0.71998835,-0.14171866,-1.2572021,-9.911513,0.9746539,0.34861964,-2.4082966,2.704819,Lake King
-0.7858083,-0.15187712,0.56647855,-0.41717863,0.42286703,3.0052834,7.231533,1.2599089,1.1090378,-0.14000683,0.7884775,0.20907092,0.66180557,0.086431995,1.3829145,0.1510151,0.584079,0.9944687,1.6415497,0.27164742,Lakes Entrance
-2.7970576,-0.2279386,-0.05428591,-3.8079474,-1.5469073,0.8597674,1.4418958,-0.022214493,-1.0036583,-0.17323898,-0.5668051,-1.150869,-0.94316673,-0.30143744,-1.5488696,0.73997486,0.3164314,-1.4194741,0.18452547,0.0061311354,Orbost
-1.127063,-0.21855958,0.24272498,-0.64795816,0.14698662,2.4376876,6.18236,1.1006781,1.001495,-0.08676587,0.33858618,1.3521216,0.6044427,0.012486213,1.259873,8.465073,0.5248899,0.5946889,1.138079,-0.1395255,Paynesville
-1.6695222,-0.27614906,-0.37183842,-0.9280459,-1.4030695,2.4077065,4.807571,0.9397339,-0.045263685,-0.16941826,-0.88919914,0.46360937,-0.20930392,-0.062358905,-0.431236,5.443684,0.10077348,0.4395679,0.022945412,-0.7621353,Foster
-3.8342295,0.44565985,0.6277567,-1.7205927,-0.3788021,-8.61245,-11.521026,-4.924418,-1.0313041,-0.24796444,-0.03135338,0.37975332,-0.044201814,-0.75385016,0.16868353,-12.157669,0.16457392,1.0553724,0.5651482,-0.4650694,French Island
0.3128526,-0.49107227,-0.2531015,-1.286835,-0.33293855,1.2227993,2.501929,0.9337161,-0.11784575,-0.106455624,0.44039845,0.99150205,-0.45200506,0.36156258,0.6912911,-0.2514582,0.22666356,0.76081485,-0.8685023,-0.24602874,Korumburra
0.41305685,-0.5044696,0.09373632,-1.638397,-0.7529232,0.44895354,2.3377817,0.64097726,-0.8995698,0.053867385,-0.3912519,-0.26871353,-0.906755,0.16829878,1.4104031,0.08153473,0.01860656,0.7232427,-0.23759839,-1.0106391,Leongatha
1.0666205,0.67007625,1.7126416,-0.4756444,0.3079052,5.880792,11.53332,3.3624403,1.3269776,-0.12659721,-0.6570781,0.90187955,0.5532401,0.15488401,0.876578,2.6324024,0.07788215,0.3946181,0.17697583,-0.8428721,Phillip Island
-3.7508898,-0.23439507,0.37459186,-2.0141814,-1.6495833,-8.932009,-10.714292,-5.289725,-1.4874059,-0.07347312,-0.14181522,0.25024167,0.4518389,0.09888485,-1.7965803,-10.421687,0.9139172,0.34335458,-2.112287,-0.114356175,Wilsons Promontory
2.4545162,0.22164567,1.0666541,0.032530136,0.41816598,6.9427514,13.094571,2.2946575,0.79361874,-0.20163251,0.73676074,0.33006507,0.9802765,0.014905622,0.9573334,13.020863,0.14687644,0.46635333,0.02385283,-0.1527553,Wonthaggi - Inverloch
1.0145924,-0.35507724,0.11928423,-0.79740834,-1.8168402,1.7555826,1.9133238,0.84764475,-2.1508946,-0.48862934,-0.9082516,-0.30806828,0.12803514,0.24875969,-0.46190226,-1.1110086,-0.17085253,-0.14003283,0.19012536,-0.3807813,Churchill
1.8173689,0.08816393,0.34598076,-0.020070203,0.0026554835,6.1188326,10.308512,1.9587535,-0.094121136,0.11970254,-1.1386352,-0.33447266,-0.8592894,-0.19821438,-1.8783638,8.489087,0.62600136,0.24830078,-1.6557112,0.95649135,Moe - Newborough
1.3112309,-0.45015812,-0.5579371,0.14785369,-1.6273041,1.9147899,-0.51842576,0.520178,-0.93208617,-2.5981767,-1.5500432,-1.3891076,-1.2824811,-0.44716558,-1.0140172,2.5044587,0.32199994,-0.19424708,-3.111685,0.8044742,Morwell
-3.9342253,0.72613925,1.0065582,-1.0227424,-0.6623759,-4.300997,2.4640229,0.06881638,-1.0112025,-0.5336648,0.15259258,0.77921057,0.01556362,2.0345154,-1.1058524,-0.82966715,0.10592719,0.71328133,-1.3471246,0.28781185,Yallourn North - Glengarry
0.8788822,0.5075716,0.6388665,0.16771221,0.6274965,2.0928898,5.4071712,0.4022765,0.3489353,0.8263439,1.2825795,0.5648549,0.013727264,-0.17903648,2.4754288,12.556803,0.7089831,0.75380844,1.0915072,0.5031665,Traralgon - East
1.087354,-0.77704626,0.08101495,-0.5121065,1.0157748,1.2453417,3.1705923,-0.3250791,-0.19984952,-0.13749476,-0.44709846,0.3843094,-1.0804662,-1.3365177,0.8966288,-4.0427933,-0.16470207,-0.052833565,0.077650115,-1.246454,Traralgon - West
-3.4705245,-0.60729295,0.45953754,-2.088735,-1.9334165,-8.576742,-10.383952,-4.4202533,-0.94822097,0.3784849,0.2284983,-0.85858065,-0.20215014,-0.26283166,-2.0391529,-10.459863,0.91941255,0.43272015,-1.9062092,-0.31110644,Alps - West
-1.8309803,-0.5417953,-0.67500407,-1.0498317,-1.0450035,2.3617828,3.8231642,0.90512586,-0.46608895,-0.3662944,0.029784253,0.88997144,-0.03107483,-0.42586336,-0.123166636,-3.4910927,0.29260808,0.18382883,-0.3236323,-0.052482903,Longford - Loch Sport
0.6726417,0.4213971,-0.08018628,-0.25952446,-1.5480915,3.7066832,7.556842,1.3296258,-0.58912873,0.08033222,-1.0460315,0.46652994,0.12797414,-0.5809066,0.52265793,7.9496713,0.22076625,-0.11554456,0.41045964,0.17984785,Maffra
-2.6283634,-0.43084943,0.49194258,-2.120013,-0.76466864,-5.6891828,2.1123073,-1.4435796,-0.3470714,-0.2634789,-0.10378984,-0.33762988,-0.6314635,-0.48466694,-0.35675237,-7.055064,0.37494674,-0.008865,-0.7974718,-0.22504652,Rosedale
1.7776244,-1.093146,-0.77699757,-0.84634495,0.7066791,3.3963227,1.3660439,1.1833704,-1.389995,-2.9319623,-0.9218241,-0.20658281,-1.1489325,0.10986735,0.5774631,-1.8063673,-0.39135057,0.17806685,1.3976706,-1.0154152,Sale
-1.9985082,-0.41126832,0.0721624,-2.5474072,-1.2281069,-5.2897425,2.1338153,-1.6392777,-0.53802013,-0.18238054,-1.0239189,-0.54144514,-0.6631342,-0.61449283,-1.566642,-8.230113,0.2940705,-1.1136554,1.1092452,-0.51610225,Yarram
-0.7388447,-4.5727386,-1.5292941,1.2649306,-3.692363,2.5033188,3.471774,1.0384101,0.7684835,-2.9496362,-1.6096681,1.0652739,-0.20973298,-0.22949955,0.124393076,-3.1340075,-0.41026828,-1.3549353,-0.026519017,-1.7974055,Brunswick East
2.1278946,-0.6582941,-1.2718669,1.7708824,-1.2920665,3.0728812,7.307966,1.0990336,0.178861,0.23148715,0.16276723,0.94973993,-0.3802777,-1.2373056,0.5470044,-0.8113827,-0.2505605,-0.5764313,0.36471075,-0.32317424,Brunswick West
2.1735513,2.4352627,1.1649992,1.3299954,1.5523669,3.6662424,5.3916783,3.4410574,1.2822126,1.1464338,0.29796812,0.8934213,0.3915812,0.69836074,0.24653286,-1.1514682,1.8377489,-0.11886848,0.830972,1.7432265,Pascoe Vale South
5.5279555,1.3443353,0.638139,2.3695986,1.7286538,10.452568,-6.3320003,6.7534876,-0.67122686,3.756912,2.1752315,0.6767873,0.5585337,0.9920686,0.5557567,0.45842275,0.6571465,0.29000297,1.887771,1.0598625,Brunswick - North
1.8211749,1.8353195,2.1519246,3.1815953,-2.357662,6.143808,11.916144,3.5186837,2.2089925,0.9236654,1.4691167,1.300813,0.55105674,0.6580905,0.27246144,11.058742,0.30431965,0.33993644,0.9427921,-1.1712108,Brunswick - South
3.109343,0.78598094,2.1133683,3.8150551,2.8542614,5.089329,9.615817,3.7193885,3.156779,1.8713311,2.816662,1.5306073,0.11757483,1.6243734,0.123640716,-2.221312,1.1942787,0.36524263,3.043495,1.8659108,Coburg - East
1.0948629,0.7992245,-0.13896573,0.852029,0.117026076,3.4250395,4.400453,2.2559114,0.3455316,0.53420174,-0.19286804,-0.41064402,-0.36932436,-0.08481987,0.1686523,2.7165132,-0.40323877,-0.21964088,-0.415705,0.75740427,Coburg - West
-1.6569237,0.16869907,-1.1530986,0.32040036,-0.8608794,1.8619429,6.584107,1.701325,0.77463925,0.52874196,0.29712594,-0.3406476,-1.2102351,-0.33612794,-0.051002868,-0.7056838,0.07816063,-0.96016663,-1.0822785,0.3547293,Alphington - Fairfield
4.5793934,0.09371448,0.39611685,1.1827272,-0.41487285,4.3007984,9.341604,2.635766,1.1235431,0.2834446,-0.66074944,-0.30941102,-0.3251295,0.16827257,0.2788682,7.6270537,-0.54114467,-0.3220663,0.25779432,0.06855405,Thornbury
2.1524637,-0.11223858,0.06536353,0.045262266,-2.1559243,3.3754063,9.556434,2.2910664,-0.04202695,-0.74107707,-0.047614798,-0.882835,0.15969263,-0.68958217,-0.23307204,2.9979842,-0.6558238,-0.32134688,-0.9774402,-2.1240904,Northcote - East
2.0706596,-0.062369395,-0.19658259,-0.22556153,-3.3862245,2.257424,-8.180894,1.4572213,-0.97487885,-3.390697,0.19544156,0.027116835,-1.9671148,-0.83250636,-0.4993384,-8.91935,-1.782968,-0.62413913,-1.020574,-2.7138035,Northcote - West
2.944412,0.22282825,-0.33979425,2.0275435,-0.57368195,-0.86775804,5.4660573,0.95235586,-0.19863732,-0.40683043,0.18591212,1.1459818,-1.0637661,-0.1496501,-0.20735548,-0.1178469,-0.0669322,-0.07205896,0.60391444,0.34699994,Ascot Vale
5.664804,3.7718403,3.2416956,8.242312,7.7544494,0.4424427,0.8517416,1.1446017,0.32496208,1.41742,4.0497847,-0.018779794,1.4611696,1.8213804,0.7151506,-2.330967,2.4367223,2.5192604,1.831695,1.2093315,Flemington
1.9322313,1.4243493,1.4700668,2.906598,-2.049083,1.1539757,10.932625,1.9297917,0.48414114,-0.23043773,1.1160367,1.1985987,0.103737615,-0.23893465,0.48650846,-0.78385365,-0.11807645,-0.21284239,-0.6445436,0.118716806,Moonee Ponds
2.4612508,0.22718288,-0.6027837,1.2369381,0.87276554,4.5364017,7.0361576,3.3542972,0.6403669,0.89503586,0.92835474,0.48987475,-0.6771718,0.08574054,0.3355241,2.6557374,0.5309204,-0.23325908,0.08048415,-0.0976626,Essendon (West) - Aberfeldie
0.5507293,-0.22565112,0.058117066,1.1319076,-0.7222787,0.62701225,8.293019,1.4227505,-0.3675687,-1.8708878,0.3102541,0.87723404,-0.6962948,-0.20894206,0.004087322,4.3737607,0.18012267,-0.869235,-0.16917515,-1.1476996,Essendon - East
11.987156,2.2522206,0.03772074,3.0364344,-0.7347123,7.496942,-3.3579512,6.581553,-1.0853332,4.558787,-0.015217113,6.4584794,4.045965,1.4246742,0.8329136,-4.5503745,-0.27122772,0.8747254,-2.2299032,0.25481048,Carlton
5.8183756,5.0109005,1.836932,4.447659,-3.136002,-2.404105,-2.2065268,0.0038411815,0.16823483,0.25959262,-1.4499551,4.1881495,3.3476245,4.5099816,1.1181914,20.932095,1.6958584,-0.12065386,-0.07727893,0.49222952,Docklands
-5.5239162,-0.083724216,-0.23864634,-0.56749994,0.5708477,2.944528,-14.774067,0.48367012,0.22065027,-2.061614,-0.447544,-2.6356812,-1.0284104,-1.2488424,0.2574652,-17.01567,-0.8652356,-2.790099,0.2747063,-0.95964634,East Melbourne
-3.4940362,-0.610804,-0.012527481,-2.5224965,0.19945955,-13.248096,5.842806,-11.193594,-0.8756028,-1.1664431,0.41745833,-1.5463018,-0.6719902,-1.1214392,-0.6865237,-11.773766,-0.52146715,-0.75377685,-0.3543783,-1.4903704,Flemington Racecourse
-2.975562,-3.0025609,-3.8611116,-0.034750253,-9.446107,0.9902647,5.722902,-0.4100539,-1.262712,0.081792235,-0.31827202,-1.6980186,-3.628415,-0.70919055,0.15306063,-4.2380137,-0.95894367,-0.82164425,-0.46430352,-10.88132,Kensington (Vic.)
-2.293994,-0.82562745,-1.017019,2.5888102,-0.66882056,-9.3082,-11.222862,-6.3378544,-2.0709667,-0.1484065,-0.5706176,0.40983495,-0.55125016,-0.29871032,-0.2898787,-11.907253,-0.09131455,-0.43034354,-0.46209216,0.7620712,Parkville
-0.8227929,-0.465654,-0.101235054,0.23637171,-2.8479702,-7.699271,-9.892071,-1.0268899,-0.64942455,-0.62254083,1.914207,1.0289196,-0.44200876,-0.054604694,-0.029323807,11.945702,-0.15978462,-2.9738824,1.3903505,-1.3915194,South Yarra - West
-4.800913,-0.59369314,0.26759693,-2.519798,-1.9047736,-9.739524,-10.092153,-4.3001585,-1.4937016,0.113682084,-0.4339731,-0.22828433,-0.73703,1.2755712,-1.3707451,-10.74786,0.95847213,0.50196606,-2.3504295,2.2331157,West Melbourne - Industrial
4.1441565,0.38938144,-1.4953686,1.8853688,-4.345954,-11.163942,-8.276649,-5.7499743,-0.85947317,-0.30903023,-1.9523246,1.0991238,0.006666255,-0.6405713,-0.33166784,-10.492881,-1.1998433,-0.6353384,-4.1811767,-1.1241056,Melbourne CBD - East
4.7503443,-0.5718406,-1.4832165,1.634249,-4.4963565,-10.680361,-7.994337,-5.316746,-0.85361904,-0.19816686,-4.534363,1.5849823,0.74022615,-0.72876465,0.5294969,-11.824801,-0.89323926,-0.10220556,-3.4225638,-0.7553692,Melbourne CBD - North
4.6739306,-0.5661887,-0.41153702,1.8778899,-4.444232,-10.337278,-8.312326,-5.585678,-0.8385697,-0.30427492,-4.0787497,1.8044654,0.49467322,-0.7822083,0.39617562,-13.124231,-1.2238145,-0.4673,-3.1115277,-1.0619113,Melbourne CBD - West
-1.0297754,-3.4676828,-3.0317926,1.2492554,-12.174253,2.2991614,0.72336864,-1.019858,0.009059107,-1.6515243,-2.0624611,0.38877165,-0.29818368,-0.35809246,-0.18648967,-11.041753,-0.7962035,-0.4810737,-6.847417,-0.88165075,North Melbourne
-3.6880488,-0.4940761,0.44396564,-2.3128757,-2.0100164,-9.6839485,-10.823472,-4.363863,-1.164083,0.11162353,-0.4861549,-0.33781737,-0.5152831,-0.22733594,-1.277331,-10.556998,1.0379461,0.4986032,-2.251149,2.257007,Royal Botanic Gardens Victoria
-4.0875597,0.3628206,-2.7785435,1.2092996,-4.188492,2.7807758,-12.352469,1.1529591,-2.842086,0.04304914,-3.5662668,-0.2650211,-1.8591136,-1.4024291,-0.2843145,-12.199374,-0.68389684,-0.86230516,-2.5698316,-1.0391804,Southbank (West) - South Wharf
9.977622,0.9425108,-2.4493818,2.0656328,-5.130706,6.5529313,-7.4199305,3.5266204,-1.8236642,3.6614902,-2.4133239,5.9028993,2.9388463,-1.6393397,0.5862721,-5.0584803,0.9488936,-0.92211527,-2.463811,-0.38174158,Southbank - East
-1.2909266,3.8430033,1.243981,2.5886676,-4.943895,-3.8543272,-0.26102576,-1.4616051,0.06909658,-2.0404925,-0.4108909,1.0353048,2.5830164,1.2426509,1.3644813,20.175026,0.26083604,-0.52784246,-0.40887913,-1.1478401,West Melbourne - Residential
8.293273,1.9738077,-0.11769886,6.9034286,1.1725802,-4.3752255,21.659903,-0.13074662,2.75083,-0.10314409,2.6803417,2.3131025,0.5234767,1.160145,0.19300762,-0.44511008,1.0063363,0.871499,0.24048917,2.237074,Albert Park
1.9849471,-0.13700393,-0.19353054,1.1863247,0.36306837,1.1746905,3.1575825,1.9195272,0.40739024,0.02106563,-1.2899694,-2.1955569,-0.15169731,-0.042290173,0.095136195,-6.74153,-1.2587023,-1.0149665,-0.29655716,-1.1331409,Elwood
5.2307396,1.031823,0.20178966,2.7087886,3.8253155,4.5274124,5.3330655,7.6957064,2.7642586,0.71456015,2.9837353,-0.3652775,1.495731,0.72469366,0.63040835,-2.4687366,1.5817758,0.11617598,0.78759086,2.5624561,Port Melbourne
4.6955605,0.6115992,0.0042814757,4.2894983,-2.2123904,-3.52205,2.59266,1.5877709,0.3826521,0.8224453,-0.90781754,-1.6694225,0.80201316,0.91208684,-0.2724935,-7.6269517,0.27240267,-0.14617063,0.7769207,-0.22933032,St Kilda East
-1.6852391,1.8278319,0.8203362,-0.44411114,1.9961444,7.306306,17.307661,3.0948548,1.5079355,-0.29056254,-1.2030302,0.5515548,1.2629083,0.67491084,0.35914075,14.103585,-0.1832828,-0.38950014,0.349839,2.046354,Port Melbourne Industrial
3.8638215,3.2715955,2.8692114,2.7736738,-1.2201211,6.011059,-5.9453464,4.863363,-0.32178548,4.5262895,2.509406,0.883445,-0.9866417,0.22897512,0.30416745,10.921867,1.007877,-0.30883405,3.5400903,-0.8387563,South Melbourne
5.2101517,-0.09608288,-0.14046082,4.4800773,-2.7393181,-11.511294,3.9799144,-12.091141,1.502991,-0.4437794,1.7591825,1.0543078,-1.1285923,0.42824242,-0.42109218,-10.761163,0.7702824,0.047562417,0.09432764,1.1921533,St Kilda - Central
4.547629,1.4030627,-0.8697093,4.075684,-0.14197102,-5.3577456,-11.231808,-1.4954482,-1.4126936,-1.4957696,1.0395658,0.486052,-0.8595601,-0.24429947,0.28955927,6.437344,1.1320106,-0.7762635,2.0468087,0.33664837,St Kilda - West
-1.5962068,0.32264102,0.70531213,-0.1868549,-2.5620441,2.7966645,8.083252,3.999722,1.1930369,-0.060524058,-0.5670181,-0.48111787,-0.28147325,-0.1283759,0.20778753,-7.596074,-0.732969,0.32218063,0.27231598,-0.7912984,Armadale
4.9409876,0.81787163,-0.82542443,3.9323936,-2.3308837,6.9401073,15.050458,2.2572958,1.2864846,1.6283473,1.6847129,-0.52815026,0.54339045,0.07891305,0.60069656,9.094071,0.62777305,-0.4495025,0.9598861,-1.8770916,Prahran - Windsor
0.27293915,-0.07182361,-1.1107235,-0.20981453,-0.5909211,5.1146364,7.5117974,3.37249,-1.7013445,-0.76314425,-1.1871486,-1.4608539,-0.49888784,-0.6763732,-0.12052519,7.624297,0.4518475,-1.9791375,0.103924766,-4.003075,Toorak
1.9541688,3.3942242,0.2510103,5.1344876,-3.9774082,-1.9370985,4.194531,1.6245978,1.770848,-0.36141232,0.5769174,1.6741277,1.9531845,0.9078609,0.6064421,13.36869,0.09140043,-1.3568612,0.8502794,-1.4024171,South Yarra - North
8.689077,1.2340453,1.5193357,7.6442275,4.601861,0.31049326,-2.0202284,0.79728353,2.1917248,0.9526122,4.5426917,0.08519799,3.1876607,7.437167,0.72941244,0.015091349,1.4063263,0.36117557,2.9201453,1.6583477,South Yarra - South
3.2567036,1.230041,1.1477932,4.948773,2.1955626,-4.6325493,7.81753,0.1828815,3.9257274,-0.053397372,0.79930574,3.2485604,0.67980963,2.369041,0.5758297,-5.224951,0.7893489,0.6898587,2.2983937,1.8816717,Abbotsford
-0.56271183,0.890075,0.80219406,0.51559067,1.7293628,-5.48461,-9.657812,-1.0149038,0.5339545,0.86848795,-0.05322695,-1.0233566,0.14998433,-0.17702909,0.3470583,-8.710423,-0.17674275,0.35234952,2.3549247,1.7186364,Carlton North - Princes Hill
5.1507535,1.4865606,0.22640727,1.5718672,0.63766986,4.5594068,-6.576774,1.0683672,-1.0852736,1.6699121,-0.76914656,6.1089573,2.7163813,-0.1995206,1.1546392,-4.3724537,0.2840198,0.23429464,-2.627975,-0.06622764,Collingwood
0.61463267,1.1543761,2.510581,3.0320754,-2.574151,5.0101357,10.859224,2.1294987,1.7548207,1.1499267,2.0769436,1.5780863,0.48628196,0.67361706,0.975671,7.0555778,0.45991054,0.03557256,-0.61491257,1.2828422,Fitzroy
4.1050735,2.0463026,1.5157266,2.7405248,-0.03646951,10.120012,-4.7198415,6.987744,0.5840252,3.5528011,0.52685887,1.0519836,0.0068079573,1.1345448,0.7119811,10.7820015,0.30933687,0.35448352,2.784414,1.2300373,Fitzroy North
-0.019611195,-1.4301026,0.005234922,0.45474306,0.8671015,6.706525,9.911414,2.6103163,0.8019899,0.44502264,0.4798207,-0.17705984,1.0173068,-0.17702807,0.6366898,7.688391,-0.30160633,-1.4144003,-1.3337635,-5.117038,Clifton Hill - Alphington
3.6384754,0.07375622,-1.3157725,3.4452233,-1.1194159,4.0242624,7.046852,3.516862,0.8755745,0.26805538,1.0189822,0.7703619,-0.84159416,-0.26361984,0.13641131,-4.0805454,-0.46156037,-2.7040753,0.2534587,-0.34436923,Richmond (South) - Cremorne
0.46234912,0.22378731,-2.7335067,1.8077915,-11.200398,2.8500657,-3.9929304,1.4858396,-1.9554323,-1.4745377,1.0477982,0.33553594,-1.858081,-0.87258244,0.14192556,6.0524697,-0.6155487,-0.32906815,-0.6497931,0.32887986,Richmond - North
-2.1983402,-0.4061271,-0.22425768,-0.19321431,0.873363,5.084776,7.3494616,3.6787522,1.2437778,0.6200824,0.17545944,-0.22639818,-0.45929816,-0.5944045,0.28393048,1.371622,-0.21763918,0.049305458,0.057595063,1.3305601,Ashburton (Vic.)
2.6875136,-0.21053824,-0.69362944,2.0726287,0.101567134,6.3071337,11.272845,2.7990963,0.96147573,0.4981741,-0.33271414,-0.48320243,0.3545501,0.23568743,0.3453041,7.9283,0.068141975,-0.20956923,-0.016384017,-0.7838161,Balwyn
3.7247508,0.019395407,-0.15182601,1.6721365,1.4493773,5.8158946,9.96648,2.8593762,1.7568593,0.60874397,-0.46029222,0.08000151,0.085165106,0.36533496,0.6343811,10.333457,0.46064508,0.04294681,-0.1254741,0.38466647,Balwyn North
3.1815436,-0.08596653,-1.2104325,1.9835379,-0.2143792,6.296323,10.870125,2.6123514,1.2533097,0.40782475,-0.27029312,-1.0843067,-0.007874151,-0.38858357,0.41414174,8.684249,-0.75008196,-1.0684887,-0.39863655,-1.6266481,Camberwell
3.0083916,-0.07898466,0.075690955,0.37457034,0.6477278,5.628455,2.9634569,2.243198,1.4913709,-2.9839478,-0.98081493,-0.49710357,0.03646378,0.29640368,0.2979213,6.1874127,-0.068869725,-1.6322799,-0.7773965,0.8478191,Glen Iris - East
2.9230254,0.20246905,-1.0545179,2.6495998,-2.2910316,2.9316354,2.567004,1.8385099,1.8745968,-0.12261727,0.78710514,1.1503052,-0.3304225,-0.35735446,0.30797943,7.0929713,-0.5067444,0.51867914,-0.18403414,1.3009305,Hawthorn East
-1.0001421,1.3636893,0.99919206,0.8375459,0.86181194,-0.07982723,5.675433,3.9116492,1.9159781,1.742901,-0.40750295,-0.9046341,-0.37029466,0.1222708,-0.028637268,-0.7706138,-1.1248869,-1.691172,0.48469335,1.2627275,Kew East
4.0754437,1.0255663,0.26618388,1.5863122,1.6256467,3.038209,4.459119,4.718576,1.9072838,0.82947934,-0.4889908,-0.51613486,1.0051448,-0.25093237,0.22338372,3.33728,1.3258989,-0.17093627,0.17839943,1.9171547,Surrey Hills (West) - Canterbury
